within_threshold,final_distance,convergence,perturbation,retcode
false,2.992259148934781,false,"[-1.3471291064676074, -0.7523815881923984]",Success
false,2.9845678324911584,false,"[-1.355903588730556, -0.7572822015551919]",Success
false,2.977020884243042,false,"[-1.3646780709935042, -0.7621828149179853]",Success
false,2.9690810969021957,false,"[-1.3734525532564528, -0.7670834282807789]",Success
false,2.961133315846582,false,"[-1.3822270355194013, -0.7719840416435724]",Success
false,2.953215442471926,false,"[-1.3910015177823494, -0.7768846550063657]",Success
false,2.9451063173279324,false,"[-1.399776000045298, -0.7817852683691592]",Success
false,2.936894940163295,false,"[-1.4085504823082464, -0.7866858817319526]",Success
false,2.928757683479088,false,"[-1.4173249645711947, -0.7915864950947461]",Success
false,2.9203832477413267,false,"[-1.4260994468341432, -0.7964871084575396]",Success
false,2.912068745729648,false,"[-1.4348739290970915, -0.8013877218203329]",Success
false,2.9035923314027405,false,"[-1.4436484113600399, -0.8062883351831264]",Success
false,2.894953473718136,false,"[-1.4524228936229884, -0.8111889485459198]",Success
false,2.886631894332028,false,"[-1.461197375885937, -0.8160895619087134]",Success
false,2.8783155149135204,false,"[-1.4699718581488852, -0.8209901752715069]",Success
false,2.8695383762138036,false,"[-1.4787463404118335, -0.8258907886343002]",Success
false,2.8610122803747657,false,"[-1.487520822674782, -0.8307914019970937]",Success
false,2.852341113097163,false,"[-1.4962953049377306, -0.8356920153598871]",Success
false,2.8435512477724263,false,"[-1.5050697872006789, -0.8405926287226806]",Success
false,2.834848999512159,false,"[-1.5138442694636274, -0.845493242085474]",Success
false,2.826094877259214,false,"[-1.5226187517265757, -0.8503938554482674]",Success
false,2.8172315255412155,false,"[-1.531393233989524, -0.8552944688110609]",Success
false,2.8083222245803285,false,"[-1.5401677162524725, -0.8601950821738543]",Success
false,2.7992189368394684,false,"[-1.548942198515421, -0.8650956955366479]",Success
false,2.790473688887132,false,"[-1.5577166807783693, -0.8699963088994414]",Success
false,2.781507610706935,false,"[-1.5664911630413179, -0.8748969222622348]",Success
false,2.772398779987271,false,"[-1.5752656453042662, -0.8797975356250282]",Success
false,2.763461417226662,false,"[-1.5840401275672145, -0.8846981489878216]",Success
false,2.754600527432859,false,"[-1.592814609830163, -0.8895987623506151]",Success
false,2.7455871612833547,false,"[-1.6015890920931115, -0.8944993757134085]",Success
false,2.736500659178179,false,"[-1.6103635743560598, -0.899399989076202]",Success
false,2.7275101104345545,false,"[-1.6191380566190081, -0.9043006024389953]",Success
false,2.718445034133018,false,"[-1.6279125388819566, -0.9092012158017889]",Success
false,2.7092273960360527,false,"[-1.6366870211449052, -0.9141018291645824]",Success
false,2.700224868136715,false,"[-1.6454615034078535, -0.9190024425273758]",Success
false,2.6911654672686387,false,"[-1.654235985670802, -0.9239030558901693]",Success
false,2.6823241575027876,false,"[-1.6630104679337503, -0.9288036692529626]",Success
false,2.6734641396217365,false,"[-1.6717849501966986, -0.9337042826157561]",Success
false,2.6644861384848197,false,"[-1.6805594324596471, -0.9386048959785496]",Success
false,2.6553142753049164,false,"[-1.6893339147225956, -0.943505509341343]",Success
false,2.6463536253175444,false,"[-1.698108396985544, -0.9484061227041365]",Success
false,2.637406745907046,false,"[-1.7068828792484922, -0.9533067360669298]",Success
false,2.6285104153924377,false,"[-1.7156573615114408, -0.9582073494297234]",Success
false,2.6196882394365435,false,"[-1.724431843774389, -0.9631079627925169]",Success
false,2.6107587022179923,false,"[-1.7332063260373376, -0.9680085761553103]",Success
false,2.6018869826010236,false,"[-1.7419808083002861, -0.9729091895181038]",Success
false,2.5762885537354707,false,"[-1.7507552905632344, -0.9778098028808971]",Success
false,2.5674458805045326,false,"[-1.759529772826183, -0.9827104162436907]",Success
false,2.5755524911402072,false,"[-1.7683042550891312, -0.9876110296064841]",Success
false,1.8066620629514503,true,"[-0.02178012704152404, -0.01308305817343842]",Success
false,1.8187721037681077,true,"[-0.030395530750278964, -0.018258226697221772]",Success
false,1.8310103137816747,true,"[-0.039010934459033884, -0.023433395221005116]",Success
false,1.843865667192048,true,"[-0.04762633816778881, -0.028608563744788467]",Success
false,1.8568589314013328,true,"[-0.056241741876543724, -0.033783732268571814]",Success
false,1.8700387401114698,true,"[-0.06485714558529865, -0.038958900792355165]",Success
false,1.883649784240764,true,"[-0.07347254929405357, -0.044134069316138516]",Success
false,1.8976730054873463,true,"[-0.0820879530028085, -0.04930923783992187]",Success
false,1.9115796102367557,true,"[-0.09070335671156343, -0.05448440636370521]",Success
false,1.9261979021573497,true,"[-0.09931876042031836, -0.05965957488748856]",Success
false,1.9408167715000677,true,"[-0.10793416412907327, -0.0648347434112719]",Success
false,1.9558364839062625,true,"[-0.1165495678378282, -0.07000991193505526]",Success
false,1.970832221977838,true,"[-0.12516497154658313, -0.07518508045883861]",Success
false,1.986234822558055,true,"[-0.13378037525533804, -0.08036024898262197]",Success
false,2.001911542993304,true,"[-0.14239577896409297, -0.08553541750640531]",Success
false,2.0175479670545116,true,"[-0.15101118267284788, -0.09071058603018865]",Success
