within_threshold,final_distance,convergence,perturbation,retcode
false,3.0636363466545165,false,"[-0.39912675741029857, -0.9355310959872888, 2.7272727373631924]",Success
false,3.041217784565998,false,"[-0.39912675741029857, -0.9355310959872888, 2.929292939383395]",Success
false,3.8598895409263885,false,"[-0.39912675741029857, -0.9355310959872888, 3.131313141403597]",Success
false,3.9882673634618993,false,"[-0.39912675741029857, -0.9355310959872888, 3.333333343423799]",Success
false,2.929234079323706,false,"[-0.39912675741029857, -0.9355310959872888, 3.535353545444001]",Success
true,1.695698018388655e-7,true,"[-0.39912675741029857, -0.9355310959872888, 3.737373747464203]",Terminated
false,2.740825334133044,false,"[-0.39912675741029857, -0.9355310959872888, 3.939393949484405]",Success
true,7.958705507401232e-8,true,"[-0.39912675741029857, -0.9355310959872888, 4.141414151504606]",Terminated
false,2.3671629636896943,true,"[-0.39912675741029857, -0.9355310959872888, 4.343434353524809]",Success
false,2.085912842065826,true,"[-0.39912675741029857, -0.9355310959872888, 4.545454555545011]",Success
false,2.809069924835539,false,"[-0.39912675741029857, -0.9355310959872888, 4.747474757565213]",Success
false,2.777981625084452,true,"[-0.39912675741029857, -0.9355310959872888, 4.949494959585415]",Success
false,3.60041378756892,true,"[-0.39912675741029857, -0.9355310959872888, 5.151515161605617]",Success
false,2.3886516518524314,true,"[-0.39912675741029857, -0.9355310959872888, 5.353535363625819]",Success
false,2.329221409328779,true,"[-0.39912675741029857, -0.9355310959872888, 5.555555565646021]",Success
true,2.1721479787349424e-7,true,"[-0.39912675741029857, -0.9355310959872888, 5.757575767666223]",Terminated
false,2.3277084438334956,true,"[-0.39912675741029857, -0.9355310959872888, 5.959595969686425]",Success
false,3.5882153470171416,false,"[-0.39912675741029857, -0.9355310959872888, 6.161616171706627]",Success
false,2.4763139375357093,true,"[-0.39912675741029857, -0.9355310959872888, 6.363636373726829]",Success
false,2.4896885921166145,true,"[-0.39912675741029857, -0.9355310959872888, 6.565656575747031]",Success
