within_threshold,final_distance,convergence,perturbation,retcode
true,5.9391324435302294e-5,true,"[0.9357662021542048, 0.13741104830509906, 9.99999999530177]",Success
false,0.0004357997718192244,true,"[0.933989946004844, 0.14900658392258728, -10.00000000469823]",Success
false,0.00042196319778840444,true,"[0.933989946004844, 0.14900658392258728, -9.844961245008307]",Success
false,0.0004084766675595664,true,"[0.933989946004844, 0.14900658392258728, -9.689922485318384]",Success
false,0.00039532677220981377,true,"[0.933989946004844, 0.14900658392258728, -9.534883725628461]",Success
false,0.0003825019967952603,true,"[0.933989946004844, 0.14900658392258728, -9.37984496593854]",Success
false,0.0003699832397488377,true,"[0.933989946004844, 0.14900658392258728, -9.224806206248617]",Success
false,0.00035776077789560637,true,"[0.933989946004844, 0.14900658392258728, -9.069767446558695]",Success
false,0.0003458218647599844,true,"[0.933989946004844, 0.14900658392258728, -8.914728686868772]",Success
false,0.00033416650805992925,true,"[0.933989946004844, 0.14900658392258728, -8.759689927178849]",Success
false,0.00032277286970307673,true,"[0.933989946004844, 0.14900658392258728, -8.604651167488926]",Success
false,0.0003116370382415552,true,"[0.933989946004844, 0.14900658392258728, -8.449612407799005]",Success
false,0.0003007616633236457,true,"[0.933989946004844, 0.14900658392258728, -8.294573648109083]",Success
false,0.00029011619865417193,true,"[0.933989946004844, 0.14900658392258728, -8.13953488841916]",Success
false,0.0002797140273717183,true,"[0.933989946004844, 0.14900658392258728, -7.984496128729237]",Success
false,0.0002695440488135789,true,"[0.933989946004844, 0.14900658392258728, -7.829457369039314]",Success
false,0.00025959710199165164,true,"[0.933989946004844, 0.14900658392258728, -7.6744186093493925]",Success
false,0.0002498664912422072,true,"[0.933989946004844, 0.14900658392258728, -7.51937984965947]",Success
false,0.00024035373110537324,true,"[0.933989946004844, 0.14900658392258728, -7.364341089969547]",Success
false,0.00023104252872062765,true,"[0.933989946004844, 0.14900658392258728, -7.209302330279625]",Success
false,0.00022193761478773313,true,"[0.933989946004844, 0.14900658392258728, -7.054263570589702]",Success
false,0.00021302948127914145,true,"[0.933989946004844, 0.14900658392258728, -6.89922481089978]",Success
false,0.0002043191739072,true,"[0.933989946004844, 0.14900658392258728, -6.744186051209858]",Success
false,0.00019579991647531713,true,"[0.933989946004844, 0.14900658392258728, -6.589147291519935]",Success
false,0.00018746547100937077,true,"[0.933989946004844, 0.14900658392258728, -6.434108531830012]",Success
false,0.000179311792682532,true,"[0.933989946004844, 0.14900658392258728, -6.279069772140089]",Success
false,0.00017134025019055395,true,"[0.933989946004844, 0.14900658392258728, -6.124031012450168]",Success
false,0.00016354354119845225,true,"[0.933989946004844, 0.14900658392258728, -5.968992252760245]",Success
false,0.00015592068666111063,true,"[0.933989946004844, 0.14900658392258728, -5.813953493070322]",Success
false,0.0001484668308813801,true,"[0.933989946004844, 0.14900658392258728, -5.6589147333804]",Success
false,0.00014118084147099377,true,"[0.933989946004844, 0.14900658392258728, -5.503875973690477]",Success
false,0.0001340576438825771,true,"[0.933989946004844, 0.14900658392258728, -5.348837214000555]",Success
false,0.0001270952986200161,true,"[0.933989946004844, 0.14900658392258728, -5.193798454310633]",Success
false,0.00012029063991916077,true,"[0.933989946004844, 0.14900658392258728, -5.03875969462071]",Success
false,0.00011364239000235624,true,"[0.933989946004844, 0.14900658392258728, -4.883720934930787]",Success
false,0.00010714703861234306,true,"[0.933989946004844, 0.14900658392258728, -4.728682175240865]",Success
false,0.00010080177375614555,true,"[0.933989946004844, 0.14900658392258728, -4.573643415550943]",Success
true,9.460545620311525e-5,true,"[0.933989946004844, 0.14900658392258728, -4.41860465586102]",Success
true,8.855381509040873e-5,true,"[0.933989946004844, 0.14900658392258728, -4.263565896171097]",Success
true,8.264609585316405e-5,true,"[0.933989946004844, 0.14900658392258728, -4.108527136481175]",Success
true,7.687954490682102e-5,true,"[0.933989946004844, 0.14900658392258728, -3.9534883767912525]",Success
true,7.125210269512816e-5,true,"[0.933989946004844, 0.14900658392258728, -3.7984496171013302]",Success
true,6.576162067867963e-5,true,"[0.933989946004844, 0.14900658392258728, -3.6434108574114075]",Success
true,6.0405695027904e-5,true,"[0.933989946004844, 0.14900658392258728, -3.488372097721485]",Success
true,5.518260212453016e-5,true,"[0.933989946004844, 0.14900658392258728, -3.333333338031563]",Success
true,5.0090245475332996e-5,true,"[0.933989946004844, 0.14900658392258728, -3.17829457834164]",Terminated
true,4.512657960695432e-5,true,"[0.933989946004844, 0.14900658392258728, -3.0232558186517178]",Terminated
true,5.262902883367317e-5,true,"[0.933989946004844, 0.14900658392258728, -2.8682170589617955]",Terminated
true,3.557731850777679e-5,true,"[0.933989946004844, 0.14900658392258728, -2.7131782992718727]",Terminated
true,3.970272061536461e-5,true,"[0.933989946004844, 0.14900658392258728, -2.5581395395819504]",Terminated
true,2.9665908318344508e-5,true,"[0.933989946004844, 0.14900658392258728, -2.4031007798920276]",Terminated
true,5.1185257625163924e-5,true,"[0.933989946004844, 0.14900658392258728, -2.2480620202021053]",Terminated
true,5.217454340983042e-5,true,"[0.933989946004844, 0.14900658392258728, -2.093023260512183]",Terminated
true,4.6550949796443724e-5,true,"[0.933989946004844, 0.14900658392258728, -1.9379845008222603]",Terminated
true,4.630172868926877e-5,true,"[0.933989946004844, 0.14900658392258728, -1.782945741132338]",Terminated
false,0.0001264569057741875,true,"[0.933989946004844, 0.14900658392258728, -1.6279069814424154]",Terminated
false,0.00016791625731689871,true,"[0.933989946004844, 0.14900658392258728, -1.4728682217524929]",Terminated
true,9.74621458872717e-5,true,"[0.933989946004844, 0.14900658392258728, -1.3178294620625703]",Terminated
true,1.5221375354806695e-5,true,"[0.933989946004844, 0.14900658392258728, -1.162790702372648]",Terminated
true,1.1664962594804434e-5,true,"[0.933989946004844, 0.14900658392258728, -1.0077519426827255]",Terminated
true,1.6667960299886354e-5,true,"[0.933989946004844, 0.14900658392258728, -0.852713182992803]",Terminated
true,1.5149439081543068e-5,true,"[0.933989946004844, 0.14900658392258728, -0.6976744233028805]",Terminated
true,1.8301083271438823e-5,true,"[0.933989946004844, 0.14900658392258728, -0.542635663612958]",Terminated
true,2.135412589912349e-5,true,"[0.933989946004844, 0.14900658392258728, -0.3875969039230356]",Terminated
true,2.8460263919604224e-5,true,"[0.933989946004844, 0.14900658392258728, -0.23255814423311308]",Terminated
true,2.7166887633139032e-5,true,"[0.933989946004844, 0.14900658392258728, -0.0775193845431906]",Terminated
true,2.9931069075094232e-5,true,"[0.933989946004844, 0.14900658392258728, 0.07751937514673188]",Terminated
true,3.260652765462326e-5,true,"[0.933989946004844, 0.14900658392258728, 0.23255813483665436]",Terminated
true,3.518739060649727e-5,true,"[0.933989946004844, 0.14900658392258728, 0.38759689452657686]",Terminated
true,3.767494973557848e-5,true,"[0.933989946004844, 0.14900658392258728, 0.5426356542164993]",Terminated
true,4.0081276504757714e-5,true,"[0.933989946004844, 0.14900658392258728, 0.6976744139064218]",Terminated
true,4.2392525053990456e-5,true,"[0.933989946004844, 0.14900658392258728, 0.8527131735963442]",Terminated
true,4.462456310219661e-5,true,"[0.933989946004844, 0.14900658392258728, 1.0077519332862668]",Success
true,4.677063568651665e-5,true,"[0.933989946004844, 0.14900658392258728, 1.1627906929761893]",Success
true,4.883352124674164e-5,true,"[0.933989946004844, 0.14900658392258728, 1.3178294526661116]",Success
true,5.0812852972830436e-5,true,"[0.933989946004844, 0.14900658392258728, 1.4728682123560342]",Success
true,5.2713201905525646e-5,true,"[0.933989946004844, 0.14900658392258728, 1.6279069720459567]",Success
true,5.453732756767011e-5,true,"[0.933989946004844, 0.14900658392258728, 1.7829457317358792]",Success
true,5.627968687425902e-5,true,"[0.933989946004844, 0.14900658392258728, 1.9379844914258015]",Success
true,5.7943041414676875e-5,true,"[0.933989946004844, 0.14900658392258728, 2.0930232511157243]",Success
true,5.953341491799517e-5,true,"[0.933989946004844, 0.14900658392258728, 2.2480620108056466]",Success
true,6.105704189660817e-5,true,"[0.933989946004844, 0.14900658392258728, 2.403100770495569]",Success
true,6.24997300862646e-5,true,"[0.933989946004844, 0.14900658392258728, 2.5581395301854917]",Success
true,6.387639900433882e-5,true,"[0.933989946004844, 0.14900658392258728, 2.713178289875414]",Success
true,6.517316677902986e-5,true,"[0.933989946004844, 0.14900658392258728, 2.8682170495653367]",Success
true,6.640973608377833e-5,true,"[0.933989946004844, 0.14900658392258728, 3.023255809255259]",Success
true,6.757559200260246e-5,true,"[0.933989946004844, 0.14900658392258728, 3.1782945689451814]",Success
true,6.867264419068929e-5,true,"[0.933989946004844, 0.14900658392258728, 3.333333328635104]",Success
true,6.970449319159226e-5,true,"[0.933989946004844, 0.14900658392258728, 3.4883720883250264]",Success
true,7.066857125640299e-5,true,"[0.933989946004844, 0.14900658392258728, 3.6434108480149487]",Success
true,7.155962763012598e-5,true,"[0.933989946004844, 0.14900658392258728, 3.7984496077048715]",Success
true,7.240251954068608e-5,true,"[0.933989946004844, 0.14900658392258728, 3.953488367394794]",Success
true,7.317502668270618e-5,true,"[0.933989946004844, 0.14900658392258728, 4.108527127084717]",Success
true,7.387447676957142e-5,true,"[0.933989946004844, 0.14900658392258728, 4.263565886774638]",Success
true,7.453422755931307e-5,true,"[0.933989946004844, 0.14900658392258728, 4.418604646464561]",Success
true,7.511865332630269e-5,true,"[0.933989946004844, 0.14900658392258728, 4.573643406154484]",Success
true,7.563709118526609e-5,true,"[0.933989946004844, 0.14900658392258728, 4.728682165844407]",Success
true,7.610265476772115e-5,true,"[0.933989946004844, 0.14900658392258728, 4.883720925534329]",Success
true,7.65089631884224e-5,true,"[0.933989946004844, 0.14900658392258728, 5.038759685224251]",Success
true,7.686318115425768e-5,true,"[0.933989946004844, 0.14900658392258728, 5.193798444914174]",Success
true,7.715597348632205e-5,true,"[0.933989946004844, 0.14900658392258728, 5.348837204604096]",Success
true,7.738428416316579e-5,true,"[0.933989946004844, 0.14900658392258728, 5.503875964294019]",Success
true,7.756137072412026e-5,true,"[0.933989946004844, 0.14900658392258728, 5.6589147239839415]",Success
true,7.768516490205658e-5,true,"[0.933989946004844, 0.14900658392258728, 5.813953483673863]",Success
true,7.774602946456115e-5,true,"[0.933989946004844, 0.14900658392258728, 5.968992243363786]",Success
true,7.774387899904252e-5,true,"[0.933989946004844, 0.14900658392258728, 6.124031003053709]",Success
true,7.770220316388605e-5,true,"[0.933989946004844, 0.14900658392258728, 6.279069762743631]",Success
true,7.757788866500853e-5,true,"[0.933989946004844, 0.14900658392258728, 6.4341085224335535]",Success
true,7.741658345922144e-5,true,"[0.933989946004844, 0.14900658392258728, 6.589147282123476]",Success
true,7.719879117531758e-5,true,"[0.933989946004844, 0.14900658392258728, 6.744186041813399]",Success
true,7.692617708367593e-5,true,"[0.933989946004844, 0.14900658392258728, 6.899224801503321]",Success
