within_threshold,final_distance,convergence,perturbation,retcode
true,1.7334129849162358e-8,true,"[0.10992710739188145, 0.06139510403852209, -9.899497487479863]",Terminated
true,3.4128842503562156e-8,true,"[0.11870158965482988, 0.06629571740131554, -9.899497487479863]",Terminated
true,1.8564746378409246e-8,true,"[0.12747607191777827, 0.07119633076410899, -9.899497487479863]",Terminated
true,1.0628243904667226e-7,true,"[0.1362505541807267, 0.07609694412690243, -9.899497487479863]",Terminated
true,1.6017621080819056e-8,true,"[0.14502503644367512, 0.08099755748969588, -9.899497487479863]",Terminated
true,3.0165632658733598e-9,true,"[0.1537995187066235, 0.08589817085248931, -9.899497487479863]",Terminated
true,1.8347096645624953e-8,true,"[0.16257400096957195, 0.09079878421528277, -9.899497487479863]",Terminated
true,5.674409777293006e-8,true,"[0.17134848323252033, 0.09569939757807622, -9.899497487479863]",Terminated
true,1.4992049284350398e-8,true,"[0.18012296549546877, 0.10060001094086966, -9.899497487479863]",Terminated
true,1.8449010848134648e-8,true,"[0.18889744775841716, 0.10550062430366311, -9.899497487479863]",Terminated
true,4.990236437273853e-9,true,"[0.1976719300213656, 0.11040123766645656, -9.899497487479863]",Terminated
true,8.733980486532651e-8,true,"[0.20644641228431398, 0.11530185102925, -9.899497487479863]",Terminated
true,5.587534372369271e-8,true,"[0.21522089454726243, 0.12020246439204346, -9.899497487479863]",Terminated
true,1.7990968950950984e-7,true,"[0.2239953768102108, 0.1251030777548369, -9.899497487479863]",Terminated
true,1.9031305548661738e-8,true,"[0.23276985907315922, 0.13000369111763033, -9.899497487479863]",Terminated
true,2.804510634935791e-9,true,"[0.24154434133610764, 0.1349043044804238, -9.899497487479863]",Terminated
true,9.641926312247642e-9,true,"[0.25031882359905605, 0.13980491784321725, -9.899497487479863]",Terminated
true,2.6006299627305486e-9,true,"[0.25909330586200446, 0.14470553120601068, -9.899497487479863]",Terminated
true,8.081707804294863e-9,true,"[0.2678677881249529, 0.14960614456880414, -9.899497487479863]",Terminated
true,1.7378876517256278e-9,true,"[0.2766422703879013, 0.15450675793159757, -9.899497487479863]",Terminated
true,3.394742718701075e-8,true,"[0.2854167526508497, 0.159407371294391, -9.899497487479863]",Terminated
true,9.101632005180408e-9,true,"[0.2941912349137981, 0.1643079846571845, -9.899497487479863]",Terminated
